DHT_TEMP_C,DHT_RH,BME_TEMP_C,BME_RH,Pressure_hPa,RH_ERROR(Target)
24.9,95.9,28.79,69.05,1006.9,26.85
24.9,96,28.84,68.89,1006.93,27.11
24.9,96.1,28.82,68.74,1006.86,27.36
24.9,95.9,28.88,67.94,1006.89,27.96
24.9,96,28.77,68.67,1006.96,27.33
24.9,96,28.72,68.47,1006.96,27.53
24.9,96.1,28.59,67.82,1006.92,28.28
24.9,95.8,28.49,69.29,1006.94,26.51
24.9,95.7,28.35,68.95,1006.89,26.75
24.9,95.7,28.34,69.45,1006.84,26.25
24.9,95.6,28.34,69.8,1006.86,25.8
24.9,95.4,28.16,68.96,1006.88,26.44
24.9,95.2,28.14,69.72,1006.86,25.48
24.8,95.5,27.9,71.69,1006.85,23.81
24.9,95.5,28.19,70.8,1006.81,24.7
24.8,95.5,28.16,70.8,1006.85,24.7
24.9,95.5,28.26,69.88,1006.81,25.62
24.9,95.7,28.22,69.79,1006.79,25.91
24.9,95.6,28.18,70.48,1006.78,25.12
24.8,95.7,28.18,70.56,1006.77,25.14
24.8,95.7,28.24,70.36,1006.81,25.34
24.9,95.6,28.18,70.04,1006.77,25.56
24.8,95.7,28.28,70.73,1006.76,24.97
24.8,95.8,28.26,70.09,1006.74,25.71
24.8,95.8,28.23,70.33,1006.75,25.47
24.8,95.8,28.3,70.97,1006.75,24.83
24.8,95.7,28.27,71.99,1006.71,23.71
24.8,95.8,28.35,71.5,1006.67,24.3
24.8,96,28.34,70.83,1006.73,25.17
24.8,95.9,28.38,69.14,1006.7,26.76
24.8,95.9,28.33,70.1,1006.73,25.8
24.8,95.9,28.25,68.24,1006.69,27.66
24.8,95.9,28.24,68.71,1006.75,27.19
24.8,95.6,28.22,69.09,1006.73,26.51
24.8,95.7,28.3,69.71,1006.76,25.99
24.8,95.6,28.37,69.85,1006.78,25.75
24.8,95.8,28.34,69.68,1006.8,26.12
24.8,95.7,28.23,68.87,1006.76,26.83
24.8,95.5,28.13,69.93,1006.69,25.57
24.8,95.7,28.25,70.39,1006.76,25.31
24.8,95.7,28.28,70.47,1006.76,25.23
24.8,95.7,28.34,69.53,1006.72,26.17
24.8,95.8,28.3,69.21,1006.79,26.59
28.8,76.2,29.33,66.33,1006.48,9.87
28.8,75.6,29.39,65.86,1006.47,9.74
28.8,75.2,29.4,65.72,1006.48,9.48
28.9,75.4,29.42,65.78,1006.5,9.62
28.9,75.5,29.41,66.13,1006.49,9.37
29,76.2,29.42,65.96,1006.49,10.24
29.1,76.4,29.47,66.95,1006.47,9.45
29.2,77,29.54,66.88,1006.53,10.12
29.2,75.4,29.39,67.75,1006.46,7.65
29.2,74.2,29.28,67.65,1006.47,6.55
29.1,74.1,29.2,67.78,1006.53,6.32
29.2,74.6,29.13,68.11,1006.53,6.49
29.1,74.2,29.07,68.29,1006.53,5.91
29.1,74.8,29.03,68.48,1006.52,6.32
29,75.2,29.01,68.82,1006.5,6.38
29,75,28.98,68.94,1006.58,6.06
29.1,75.4,28.98,69.27,1006.57,6.13
29,75.3,28.98,69.33,1006.58,5.97
29,75.3,28.96,69.33,1006.59,5.97
29,75.1,28.96,69.32,1006.58,5.78
29,75.3,28.95,69.4,1006.63,5.9
29,75,28.93,69.27,1006.59,5.73
29,75.3,28.93,69.46,1006.63,5.84
29,74.9,28.92,69.42,1006.64,5.48
29,75.1,28.9,69.4,1006.63,5.7
29,74.7,28.89,69.41,1006.66,5.29
29,74.4,28.89,69.23,1006.61,5.17
29,74.7,28.87,69.36,1006.65,5.34
29,74.5,28.88,69.55,1006.6,4.95
29,74.5,28.87,69.33,1006.59,5.17
29,74.5,28.86,69.34,1006.61,5.16
29,74.8,28.86,69.38,1006.59,5.42
29,74.6,28.87,69.48,1006.6,5.12
29,74.7,28.85,69.38,1006.62,5.32
28.9,74.4,28.85,69.48,1006.58,4.92
29,74.1,28.85,69.32,1006.57,4.78
29,74.2,28.84,69.33,1006.59,4.87
29,74.1,28.84,69.34,1006.56,4.76
29,73.9,28.84,69.23,1006.58,4.67
29,74,28.84,69.46,1006.54,4.54
29,74.2,28.84,69.38,1006.59,4.82
29,74.4,28.84,69.33,1006.59,5.07
29,74.1,28.83,69.44,1006.53,4.66
29,73.7,28.82,69.16,1006.59,4.54
29,73.9,28.82,69.08,1006.55,4.82
28.9,73.9,28.82,69.31,1006.56,4.59
28.9,74,28.82,69.37,1006.52,4.63
28.9,74,28.82,69.38,1006.55,4.62
29,74.1,28.81,69.35,1006.55,4.75
28.9,73.7,28.81,69.17,1006.51,4.53
29,74.2,28.81,69.35,1006.5,4.85
29,73.7,28.8,69.28,1006.52,4.42
28.9,73.8,28.8,69.32,1006.51,4.48
28.9,73.8,28.8,69.37,1006.48,4.43
28.9,73.8,28.81,69.36,1006.46,4.44
28.9,74,28.82,69.33,1006.46,4.67
29,74.2,28.82,69.3,1006.48,4.9
28.9,73.7,28.81,69.31,1006.44,4.39
29,73.9,28.8,69.43,1006.4,4.47
28.9,74,28.81,69.43,1006.42,4.57
29,73.8,28.81,69.39,1006.36,4.41
28.9,74.2,28.8,69.42,1006.37,4.78
29,73.9,28.81,69.47,1006.37,4.43
28.9,74,28.81,69.46,1006.38,4.54
28.9,74.2,28.8,69.43,1006.42,4.77
28.9,74.2,28.81,69.46,1006.37,4.74
28.9,74.2,28.81,69.47,1006.41,4.73
28.9,73.9,28.81,69.43,1006.37,4.47
29,73.9,28.81,69.45,1006.43,4.45
28.9,74.1,28.8,69.38,1006.47,4.72
29,74.1,28.81,69.61,1006.44,4.49
29,74.4,28.81,69.58,1006.42,4.82
29,74,28.81,69.52,1006.45,4.48
29,74.1,28.8,69.53,1006.4,4.57
29,73.8,28.79,69.31,1006.45,4.49
29,73.6,28.79,69.32,1006.46,4.28
29,73.4,28.78,69.38,1006.43,4.02
28.9,73.8,28.78,69.28,1006.45,4.52
28.9,74.1,28.77,69.56,1006.41,4.54
28.9,74,28.77,69.25,1006.45,4.75
29,74.1,28.78,69.35,1006.44,4.75
29,73.7,28.77,69.25,1006.47,4.45
28.9,73.7,28.77,69.35,1006.44,4.35
28.9,73.8,28.77,69.55,1006.49,4.25
29,73.9,28.77,69.53,1006.51,4.37
28.9,74.1,28.77,69.61,1006.51,4.49
28.9,73.7,28.77,69.47,1006.55,4.23
28.9,73.8,28.78,69.56,1006.57,4.24
28.9,73.7,28.77,69.46,1006.52,4.24
28.9,73.9,28.77,69.53,1006.59,4.37
28.9,73.9,28.77,69.55,1006.6,4.35
28.9,73.8,28.76,69.44,1006.68,4.36
28.9,74,28.76,69.58,1006.68,4.42
28.9,73.8,28.77,69.54,1006.61,4.26
28.9,73.7,28.75,69.41,1006.6,4.29
28.9,74,28.75,69.52,1006.67,4.48
28.9,74.1,28.76,69.57,1006.63,4.53
28.9,73.8,28.76,69.35,1006.74,4.45
28.9,74,28.75,69.52,1006.72,4.48
29,73.9,28.75,69.62,1006.74,4.28
28.9,74.2,28.75,69.63,1006.69,4.57
28.9,74,28.74,69.6,1006.71,4.4
28.9,74.1,28.74,69.7,1006.73,4.4
28.9,74.1,28.73,69.72,1006.7,4.38
28.9,74,28.74,69.66,1006.73,4.34
28.9,74.1,28.73,69.72,1006.73,4.38
28.9,74.2,28.74,69.84,1006.72,4.36
28.9,74,28.75,69.76,1006.74,4.24
28.9,74.4,28.75,69.83,1006.74,4.57
28.9,74,28.74,69.72,1006.76,4.28
28.9,74.3,28.75,69.84,1006.74,4.46
28.9,74.1,28.75,69.76,1006.76,4.34
28.9,74,28.74,69.65,1006.74,4.35
28.9,74,28.73,69.72,1006.78,4.28
28.9,74.3,28.74,69.84,1006.75,4.46
28.9,74.2,28.74,69.81,1006.76,4.39
28.9,74.4,28.74,69.79,1006.81,4.61
28.9,74.4,28.74,69.94,1006.81,4.46
28.9,74.3,28.73,69.83,1006.85,4.47
28.9,74.5,28.73,69.86,1006.85,4.64
28.9,74.5,28.73,69.95,1006.84,4.55
28.9,74.4,28.73,69.92,1006.87,4.48
28.9,74,28.72,69.93,1006.85,4.07
28.9,74.3,28.72,70.01,1006.91,4.29
28.9,74.4,28.73,69.96,1006.93,4.44
28.9,74.5,28.72,70,1006.87,4.5
28.9,74.3,28.72,69.88,1006.91,4.42
28.9,74.5,28.73,70.08,1006.9,4.42
28.9,74.4,28.73,69.96,1006.93,4.44
28.9,74.4,28.71,69.98,1006.89,4.42
28.9,74.5,28.72,70.01,1006.94,4.49
28.9,74.6,28.73,70.08,1006.89,4.52
28.9,74.9,28.73,70.1,1006.93,4.8
28.9,74.4,28.74,70.02,1006.93,4.38
28.9,74.6,28.74,70.12,1006.94,4.48
28.9,74.8,28.73,70.14,1006.96,4.66
28.9,74.5,28.73,70.1,1006.95,4.4
28.9,74.7,28.73,70.16,1006.95,4.54
28.9,74.8,28.73,70.26,1006.92,4.54
28.9,74.7,28.73,70.14,1006.98,4.56
28.9,74.6,28.72,70.18,1006.98,4.42
28.9,74.6,28.72,70.24,1006.93,4.36
28.9,74.8,28.71,70.26,1006.96,4.54
28.9,75,28.71,70.31,1006.92,4.69
28.9,74.9,28.71,70.33,1006.92,4.57
28.9,75.2,28.71,70.42,1006.9,4.78
28.9,75.1,28.71,70.4,1006.89,4.7
28.9,75.1,28.7,70.47,1006.89,4.63
28.9,75.1,28.7,70.46,1006.87,4.64
28.9,74.9,28.69,70.37,1006.87,4.53
28.9,74.8,28.7,70.34,1006.86,4.46
28.9,75.1,28.7,70.46,1006.84,4.64
28.9,75.1,28.7,70.42,1006.82,4.68
28.9,74.9,28.68,70.22,1006.81,4.68
28.9,74.9,28.68,70.42,1006.81,4.48
28.9,75,28.68,70.44,1006.77,4.56
28.9,74.9,28.68,70.45,1006.77,4.45
28.9,75,28.69,70.55,1006.8,4.45
28.9,75,28.69,70.42,1006.8,4.58
28.9,75,28.68,70.36,1006.83,4.64
28.9,74.7,28.67,70.41,1006.8,4.29
28.9,74.9,28.67,70.45,1006.88,4.45
28.9,74.7,28.67,70.44,1006.86,4.26
28.9,75,28.66,70.49,1006.86,4.51
28.9,74.8,28.66,70.43,1006.89,4.37
28.9,75,28.66,70.45,1006.91,4.55
28.9,75.2,28.67,70.62,1006.99,4.58
28.9,75,28.67,70.53,1006.96,4.47
28.9,75.1,28.67,70.55,1006.94,4.55
28.9,75.2,28.67,70.62,1006.97,4.58
28.9,75.2,28.66,70.53,1006.96,4.67
28.8,75.3,28.67,70.65,1006.99,4.65
28.9,75.1,28.67,70.64,1006.95,4.46
28.9,75.4,28.68,70.69,1006.96,4.71
28.9,75.1,28.67,70.68,1006.98,4.42
28.8,75.3,28.68,70.72,1007,4.58
28.8,75.4,28.68,70.76,1006.99,4.64
28.9,75.3,28.68,70.75,1007.03,4.55
28.9,75.2,28.67,70.67,1007.05,4.53
28.8,75.4,28.68,70.72,1007.06,4.68
30.8,72.3,30.64,66.6,1007.72,5.7
31,71,30.74,65.58,1007.78,5.42
31.1,70.7,30.79,65.49,1007.8,5.21
31.2,70.9,30.79,65.73,1007.79,5.17
31.1,70.5,30.77,65.48,1007.75,5.02
31.2,70.7,30.77,65.97,1007.77,4.73
31.2,70.7,30.74,65.54,1007.76,5.16
31.2,70.7,30.76,65.53,1007.78,5.17
31.1,70.4,30.7,66,1007.75,4.4
31.1,71,30.72,66.11,1007.74,4.89
31.2,70.3,30.72,65.69,1007.8,4.61
31.2,70.8,30.72,65.72,1007.78,5.08
31.2,70.9,30.68,66.26,1007.73,4.64
31.1,70.9,30.67,66.35,1007.76,4.55
31.1,70.8,30.67,66.32,1007.73,4.48
31.1,70.6,30.68,66.01,1007.71,4.59
31.1,70.8,30.69,66.38,1007.78,4.42
31.2,70.7,30.7,65.93,1007.72,4.77
31.2,71.2,30.72,66.37,1007.67,4.83
31.1,71.2,30.67,66.65,1007.7,4.55
31.1,71,30.67,66.45,1007.73,4.55
31.1,70.9,30.68,66.51,1007.67,4.39
31.2,71.2,30.73,66.33,1007.7,4.87
31.2,71,30.75,66.42,1007.66,4.58
31.2,71.6,30.81,66.91,1007.68,4.69
31.2,71.5,30.86,66.53,1007.71,4.97
31.2,71,30.81,66.53,1007.69,4.47
31.3,70.9,30.87,65.97,1007.7,4.93
31.3,71.2,30.96,66.33,1007.67,4.87
31.4,70.8,30.97,66.11,1007.66,4.69
31.4,70.9,31,66.23,1007.67,4.67
31.4,70.7,31.02,65.98,1007.7,4.72
31.5,70.9,31.05,66.16,1007.68,4.74
31.4,70.9,31.02,66.13,1007.67,4.77
31.5,70.4,30.99,65.8,1007.64,4.6
31.4,70.6,30.93,66.51,1007.63,4.09
31.5,70.3,30.94,65.78,1007.6,4.52
31.5,70.4,31.04,65.5,1007.64,4.9
31.5,70.9,31.11,66.22,1007.57,4.68
31.6,70.2,31.16,65.32,1007.64,4.88
31.6,70.7,31.18,65.68,1007.6,5.02
31.6,70,31.1,65.51,1007.57,4.49
31.6,69.5,31.08,65.14,1007.58,4.36
31.6,69.3,31.12,64.77,1007.56,4.53
31.6,70,31.15,65.33,1007.51,4.67
31.7,70.5,31.2,65.89,1007.58,4.61
31.7,70,31.15,65.66,1007.53,4.34
31.7,70,31.15,65.46,1007.49,4.54
31.7,69.7,31.13,65.36,1007.53,4.34
31.6,69.5,31.1,65.31,1007.55,4.19
31.6,69.5,31.14,65.11,1007.51,4.39
31.7,70.3,31.29,66.04,1007.53,4.26
31.7,69.6,31.25,65.07,1007.5,4.53
31.7,69.9,31.25,64.94,1007.45,4.96
31.7,69.1,31.21,64.77,1007.49,4.33
31.7,69.4,31.24,65.32,1007.51,4.08
31.8,68.9,31.3,64.21,1007.5,4.69
31.8,68.9,31.29,64.55,1007.51,4.35
31.8,68.9,31.3,64.11,1007.52,4.79
31.8,69,31.31,64.19,1007.53,4.81
31.8,68.9,31.23,64.37,1007.53,4.53
31.8,68.9,31.18,64.62,1007.55,4.28
31.8,68.8,31.2,64.27,1007.55,4.53
31.8,68.9,31.32,64.23,1007.59,4.67
31.8,68.8,31.37,64.15,1007.58,4.65
31.9,69,31.4,64.26,1007.58,4.74
31.9,68.9,31.35,64.65,1007.56,4.25
31.9,68.7,31.3,64.46,1007.59,4.24
31.9,68.5,31.4,63.97,1007.59,4.53
31.9,68.6,31.44,64.08,1007.53,4.52
31.9,68.9,31.41,64.52,1007.56,4.38
32,69.5,31.5,64.9,1007.55,4.6
32,69.4,31.43,64.86,1007.52,4.54
31.9,68.9,31.31,64.61,1007.58,4.29
31.9,68.6,31.33,64.37,1007.57,4.23
31.9,69.5,31.36,65.05,1007.57,4.45
31.9,69.4,31.37,65.3,1007.54,4.1
31.9,68.9,31.38,64.51,1007.57,4.39
32,69.4,31.44,64.55,1007.6,4.85
31.9,68.5,31.28,64.42,1007.55,4.08
31.9,68.3,31.22,64.27,1007.54,4.03
31.8,68,31.22,63.67,1007.53,4.33
31.7,68.4,31.15,64.38,1007.48,4.02
31.7,69,31.18,64.72,1007.54,4.28
31.7,68.8,31.25,64.24,1007.55,4.56
31.7,69.5,31.33,64.59,1007.54,4.91
31.8,69.1,31.29,64.65,1007.52,4.45
31.7,68.4,31.33,63.68,1007.53,4.72
31.8,69.1,31.35,64.35,1007.51,4.75
31.8,68.9,31.36,64.4,1007.52,4.5
31.8,68.5,31.35,63.82,1007.54,4.68
31.8,68.8,31.22,64.01,1007.54,4.79
31.7,68.8,31.18,64.11,1007.53,4.69
31.7,68.5,31.11,63.93,1007.49,4.57
31.6,68.5,31.07,63.97,1007.53,4.53
31.6,68.3,31.09,63.68,1007.57,4.62
31.6,68.8,31.18,63.88,1007.57,4.92
31.6,69.3,31.18,64.82,1007.58,4.48
31.6,68.4,31.14,63.36,1007.53,5.04
31.6,67.9,31.13,63.25,1007.52,4.65
31.6,67.9,31.05,63.24,1007.54,4.66
31.5,68.1,31.04,63.42,1007.57,4.68
31.5,68.1,30.99,63.7,1007.59,4.4
31.5,68.1,30.99,63.63,1007.58,4.47
31.5,68.2,31.02,63.52,1007.62,4.68
31.5,68.1,31.03,63.34,1007.57,4.76
31.5,68.5,31.1,63.33,1007.57,5.17
31.5,68.4,31.14,63.25,1007.56,5.15
31.5,68.3,31.11,63.12,1007.59,5.18
31.5,68.2,31.07,63.19,1007.57,5.01
31.5,67.9,31.06,63.01,1007.59,4.89
31.5,68.9,31.04,63.91,1007.63,4.99
31.5,68.4,31.12,63.29,1007.64,5.11
31.5,68.7,31.19,63.65,1007.65,5.05
31.5,68.7,31.22,63.52,1007.66,5.18
31.6,68.5,31.2,63.47,1007.64,5.03
31.6,68.6,31.16,63.74,1007.66,4.86
31.6,68.7,31.13,63.94,1007.65,4.76
31.6,68.7,31.11,63.99,1007.64,4.71
31.5,68.9,31.09,64.21,1007.6,4.69
31.6,68.9,31.09,64.22,1007.64,4.68
31.6,69,31.06,64.34,1007.62,4.66
31.5,69,31.07,64.5,1007.58,4.5
31.5,69.2,31.05,64.48,1007.57,4.72
31.5,69.2,31.06,64.54,1007.52,4.66
31.5,69.4,31.06,64.62,1007.59,4.78
31.5,69.5,31.04,64.86,1007.59,4.64
31.5,69.6,31.05,64.79,1007.57,4.81
31.5,69.5,31.04,64.84,1007.57,4.66
31.5,69.6,31.04,64.96,1007.61,4.64
31.5,70,31.04,65.18,1007.6,4.82
31.4,70,31.04,65.38,1007.6,4.62
31.5,70,31.04,65.25,1007.61,4.75
31.5,70,31.05,65.29,1007.63,4.71
31.5,69.9,31.03,65.31,1007.62,4.59
31.5,70,31.02,65.42,1007.64,4.58
31.4,70.2,31,65.48,1007.68,4.72
31.4,70.2,30.99,65.55,1007.69,4.65
31.4,70.3,30.98,65.57,1007.67,4.73
31.4,70.3,30.98,65.66,1007.69,4.64
31.4,70.5,30.99,65.69,1007.69,4.81
31.4,70.4,30.98,65.74,1007.7,4.66
31.4,70.5,30.97,65.82,1007.68,4.68
31.4,70.6,30.99,65.87,1007.64,4.73
31.4,70.6,31,65.83,1007.72,4.77
31.4,70.7,30.98,65.85,1007.67,4.85
31.4,70.6,30.98,65.92,1007.7,4.68
31.4,70.7,30.97,65.97,1007.7,4.73
31.4,70.6,30.95,66.01,1007.71,4.59
31.4,70.7,30.96,65.97,1007.67,4.73
31.4,70.7,30.98,65.9,1007.77,4.8
31.4,70.6,30.96,65.85,1007.74,4.75
31.4,70.5,30.95,65.9,1007.73,4.6
31.4,70.6,30.94,65.94,1007.74,4.66
31.3,70.7,30.94,65.95,1007.76,4.75
31.3,70.7,30.93,65.96,1007.69,4.74
31.4,70.6,30.91,66.03,1007.73,4.57
31.3,70.8,30.92,66.03,1007.68,4.77
31.3,70.8,30.92,66.03,1007.69,4.77
31.3,70.8,30.92,66.08,1007.71,4.72
31.3,70.9,30.91,66.17,1007.62,4.73
31.3,70.9,30.9,66.18,1007.61,4.72
31.3,71,30.91,66.28,1007.63,4.72
31.3,71,30.94,66.16,1007.61,4.84
31.3,71.1,30.96,66.11,1007.58,4.99
31.3,71,30.96,66.17,1007.58,4.83
31.3,71,30.94,66.25,1007.62,4.75
31.3,71.1,30.96,66.22,1007.54,4.88
31.3,70.9,30.98,66.21,1007.58,4.69
27.7,84.3,28.07,78.26,1007.79,6.04
27.7,84.3,28.09,78.2,1007.78,6.1
27.8,84.2,28.11,78.09,1007.77,6.11
27.8,84,28.15,77.96,1007.78,6.04
27.9,83.7,28.22,77.63,1007.74,6.07
27.8,84.1,27.97,78.03,1007.26,6.07
26.9,85.9,27.27,79.77,1005.5,6.13
28.1,80.9,31.59,65.27,1005.54,15.63
28.6,78.1,28.77,72.15,1005.82,5.95
28.8,76.5,28.81,71.32,1005.84,5.18
29,77.5,28.89,72.21,1005.81,5.29
29,75.7,28.81,71.45,1005.83,4.25
29,75.3,28.81,70.96,1005.84,4.34
29.1,76,28.86,71.84,1005.81,4.16
29.2,75.6,28.96,71.22,1005.79,4.38
29.1,74.7,28.75,71.19,1005.84,3.51
29.1,75.2,28.67,71.64,1005.8,3.56
29.1,75.5,28.82,71.71,1005.84,3.79
29.1,75.2,28.66,71.81,1005.77,3.39
29.1,74.7,28.67,71.2,1005.84,3.5
29.1,75.2,28.64,71.98,1005.83,3.22
29.1,75.4,28.76,71.84,1005.86,3.56
29.1,75.4,28.69,72.05,1005.84,3.35
29.1,74.6,28.66,71.27,1005.83,3.33
29.1,75.1,28.76,71.33,1005.84,3.77
29.1,75.1,28.7,71.67,1005.88,3.43
29.1,75.1,28.82,71.15,1005.89,3.95
29.2,74.7,28.77,71.28,1005.87,3.42
29.2,74.5,28.87,70.73,1005.87,3.77
29.2,74.2,28.77,70.87,1005.86,3.33
29.2,74.4,28.79,70.88,1005.87,3.52
29.2,75.1,28.84,71.43,1005.85,3.67
29.2,74.8,28.9,71.01,1005.85,3.79
29.2,75,28.99,70.85,1005.86,4.15
29.3,74.7,29.02,70.76,1005.85,3.94
29.3,75.4,29.06,71.23,1005.83,4.17
29.3,74.1,28.93,70.61,1005.82,3.49
29.3,74.3,28.94,70.59,1005.78,3.71
29.3,74.6,28.94,70.9,1005.84,3.7
29.3,75.1,28.99,71.36,1005.81,3.74
29.3,75.1,29.05,71.13,1005.78,3.97
29.4,75.4,29.18,71.19,1005.82,4.21
29.4,74.6,28.99,71.5,1005.84,3.1
29.4,74.6,28.97,71.24,1005.79,3.36
29.3,75.9,28.88,72.36,1005.83,3.54
29.2,75.3,28.88,71.79,1005.84,3.51
29.3,75.3,28.86,71.7,1005.86,3.6
29.2,74.9,28.84,71.26,1005.77,3.64
29.1,75.4,28.85,71.53,1005.79,3.87
29.2,75.4,28.91,71.5,1005.8,3.9
29.1,75.7,28.78,71.94,1005.87,3.76
29.1,75.5,28.81,71.79,1005.86,3.71
29.1,75.4,28.8,71.92,1005.82,3.48
29.1,75.5,28.69,72.01,1005.87,3.49
29,75.8,28.73,71.88,1005.87,3.92
29,75.9,28.71,72.26,1005.87,3.64
29.1,75.7,28.76,71.77,1005.84,3.93
29,75.7,28.7,71.97,1005.89,3.73
29,75.9,28.67,72.45,1005.9,3.45
29,76.4,28.74,72.56,1005.89,3.84
29.1,76.1,28.85,72.24,1005.87,3.86
29.1,76.1,28.82,72.24,1005.88,3.86
29,76,28.76,72.15,1005.92,3.85
29.1,75.6,28.71,71.94,1005.9,3.66
29,75.1,28.61,71.36,1005.92,3.74
29,75.3,28.66,71.55,1005.87,3.75
29,76.8,28.71,72.81,1005.88,3.99
29,75.8,28.76,71.84,1005.85,3.96
29,75.7,28.65,72.24,1005.84,3.46
29,76.6,28.71,72.7,1005.85,3.9
29.1,76.6,28.7,72.69,1005.86,3.91
29,76.3,28.76,72.36,1005.86,3.94
29,75.9,28.58,72.55,1005.84,3.35
29,76.2,28.5,72.82,1005.83,3.38
28.9,76.2,28.53,72.99,1005.86,3.21
29,76.9,28.49,73.32,1005.8,3.58
28.9,77.2,28.53,73.47,1005.84,3.73
28.9,76.8,28.54,73.22,1005.88,3.58
28.9,76.2,28.61,72.43,1005.87,3.77
29,76.6,28.58,72.89,1005.85,3.71
28.9,77.7,28.67,73.76,1005.87,3.94
28.9,77.6,28.7,73.28,1005.85,4.32
28.9,77.2,28.64,72.85,1005.81,4.35
28.9,77.3,28.52,73.48,1005.87,3.82
28.8,77.4,28.5,73.68,1005.83,3.72
28.8,77.8,28.49,73.58,1005.84,4.22
28.7,78.2,28.42,74.01,1005.84,4.19
28.7,77.9,28.37,73.78,1005.82,4.12
28.7,78.3,28.3,74.23,1005.83,4.07
28.6,78.5,28.3,74.42,1005.87,4.08
28.6,78.2,28.27,74.21,1005.89,3.99
28.5,79.1,28.23,75.11,1005.91,3.99
28.5,79.3,28.27,75.16,1005.88,4.14
28.5,78.8,28.28,74.51,1005.94,4.29
28.5,78.5,28.22,74.53,1005.92,3.97
28.5,78.9,28.18,74.92,1005.93,3.98
28.5,79.2,28.24,75.14,1005.92,4.06
28.6,79.4,28.28,75.46,1005.96,3.94
28.6,79.4,28.28,75.23,1005.94,4.17
28.6,79.5,28.34,75.11,1005.91,4.39
28.6,79.1,28.35,74.99,1005.89,4.11
28.6,78.3,28.28,74.59,1005.92,3.71
28.6,78.3,28.2,74.73,1005.94,3.57
28.6,78.9,28.24,74.92,1005.92,3.98
28.6,78.6,28.3,74.76,1005.84,3.84
28.5,78.4,28.21,74.58,1005.92,3.82
28.5,78.7,28.15,74.87,1005.91,3.83
28.5,78.9,28.07,75.14,1005.89,3.76
28.4,78.9,28.04,75.24,1005.86,3.66
28.4,78.8,28.09,75.14,1005.9,3.66
28.4,79.7,28.2,75.66,1005.88,4.04
28.4,79.5,28.18,75.18,1005.89,4.32
28.5,79.8,28.22,75.58,1005.88,4.22
28.5,79.7,28.25,75.31,1005.84,4.39
28.4,79,28.1,75.12,1005.84,3.88
28.5,79.9,28.08,76.05,1005.87,3.85
28.4,79.4,28.03,75.71,1005.86,3.69
28.4,79.4,28.06,75.59,1005.88,3.81
28.4,79.5,28.01,75.62,1005.85,3.88
28.3,79.4,27.97,75.66,1005.85,3.74
28.2,79.3,27.96,75.13,1005.91,4.17
28.3,80,28.01,75.58,1005.93,4.42
28.2,79.6,27.98,75.38,1005.94,4.22
28.2,80,27.84,76.06,1005.96,3.94
28.1,80.1,27.82,76.11,1005.9,3.99
28.1,80.3,27.87,76.08,1005.94,4.22
27.6,84.1,27.36,80.4,1006.05,3.7
27.6,85.5,27.18,82.42,1006.02,3.08
27.5,86.8,27.02,83.63,1006.02,3.17
27.3,87.3,26.83,84.5,1006,2.8
27.1,87.2,26.69,84.92,1006,2.28
27.1,88.1,26.57,85.79,1005.97,2.31
26.9,88.3,26.43,86.56,1006.02,1.74
26.8,88.8,26.37,86.48,1006.02,2.32
26.7,88.9,26.32,86.78,1006.01,2.12
26.7,89.5,26.29,87.19,1006.02,2.31
26.7,89.9,26.26,87.72,1005.99,2.18
26.6,90.2,26.25,87.81,1006.06,2.39
26.5,91,26.24,88.24,1006.03,2.76
26.5,90.9,26.22,88.37,1006.01,2.53
26.5,91.1,26.19,88.29,1006.03,2.81
26.4,91,26.18,88.43,1006.06,2.57
26.4,91.2,26.16,88.61,1006.02,2.59
26.4,91.5,26.15,88.82,1006.04,2.68
26.4,91.9,26.16,89.04,1006.08,2.86
26.4,91.7,26.14,88.87,1006.01,2.83
26.4,91.7,26.12,89.02,1006.06,2.68
26.4,91.8,26.12,89.28,1006.14,2.52
26.3,92,26.11,89.12,1006.1,2.88
26.3,92,26.1,89.21,1006.12,2.79
26.3,92.2,26.08,89.26,1006.15,2.94
26.3,92.3,26.07,89.33,1006.16,2.97
26.3,92.2,26.07,89.33,1006.17,2.87
26.3,92.4,26.06,89.71,1006.17,2.69
26.3,92.3,26.05,89.46,1006.24,2.84
26.3,92.5,26.02,89.65,1006.21,2.85
26.2,92.6,26.02,89.71,1006.23,2.89
26.2,92.5,26.02,89.72,1006.22,2.78
26.3,92.3,26.01,89.66,1006.19,2.64
26.3,92.6,26.02,89.9,1006.22,2.7
26.3,93,26.05,90.26,1006.19,2.74
26.3,92.9,26.06,90.1,1006.25,2.8
26.3,92.8,26.02,89.81,1006.23,2.99
26.3,92.8,26.01,90.1,1006.24,2.7
26.3,92.8,25.99,90.21,1006.21,2.59
26.2,92.8,25.97,90.08,1006.22,2.72
26.2,93.1,25.99,90.43,1006.24,2.67
26.2,93.2,25.99,90.35,1006.2,2.85
26.2,93,25.95,90.25,1006.21,2.75
26.2,92.9,25.93,90.25,1006.24,2.65
26.2,93,25.9,90.11,1006.21,2.89
26.1,92.7,25.89,90.23,1006.22,2.47
26.2,92.7,25.85,90.16,1006.2,2.54
26.2,92.8,25.85,90.18,1006.24,2.62
26.1,92.8,25.83,90.4,1006.21,2.4
26.1,93.1,25.83,90.56,1006.22,2.54
26.1,93,25.85,90.55,1006.23,2.45
26.1,93,25.85,90.52,1006.24,2.48
